,Utility,Utility_sampled,w0,w1
0,0.0,0.0,0.29751148897057095,0.7024885110294291
1,175.8488144937283,0.0,0.29751148897057095,0.7024885110294291
2,176.97096474521655,175.09983197699177,0.29751148897057095,0.7024885110294291
3,190.723904696624,186.53062977035998,0.29751148897057095,0.7024885110294291
4,202.51794534512695,200.20025258028568,0.29751148897057095,0.7024885110294291
5,217.1321099511099,213.81121573280285,0.29751148897057095,0.7024885110294291
6,222.76096746620203,213.81121573280285,0.29751148897057095,0.7024885110294291
7,229.2125627849905,222.4845797902663,0.29751148897057095,0.7024885110294291
8,233.16461343584228,222.4845797902663,0.29751148897057095,0.7024885110294291
9,233.28366585231663,222.4845797902663,0.29751148897057095,0.7024885110294291
10,233.92490080980173,222.4845797902663,0.29751148897057095,0.7024885110294291
11,235.00831948295624,222.4845797902663,0.29751148897057095,0.7024885110294291
12,236.11228348110365,222.4845797902663,0.29751148897057095,0.7024885110294291
13,236.6954622409765,222.4845797902663,0.29751148897057095,0.7024885110294291
14,237.0328968825513,222.4845797902663,0.29751148897057095,0.7024885110294291
15,242.9904218545984,239.70729662514648,0.29751148897057095,0.7024885110294291
16,242.98172725143382,239.70729662514648,0.29751148897057095,0.7024885110294291
17,243.02473124334236,239.70729662514648,0.29751148897057095,0.7024885110294291
18,244.5798885620358,239.70729662514648,0.29751148897057095,0.7024885110294291
19,244.6001262727309,239.70729662514648,0.29751148897057095,0.7024885110294291
20,244.6222815911817,239.70729662514648,0.29751148897057095,0.7024885110294291
21,244.64811210454968,239.70729662514648,0.29751148897057095,0.7024885110294291
22,245.14782811055073,239.70729662514648,0.29751148897057095,0.7024885110294291
23,245.2200205821651,239.70729662514648,0.29751148897057095,0.7024885110294291
