,Hypervolume
0,0.0
1,33403.95708666004
2,33115.50638158461
3,33123.678077417644
4,32867.58214086755
5,52441.472971752344
6,58654.300687663024
7,58834.17177836076
8,59670.985797429326
9,59675.74308409988
10,61032.705557297086
11,61037.7166805264
12,61055.85617877829
13,62974.81025804035
14,62986.026447572294
15,63014.35338892424
16,63015.405412092994
17,63003.8627942405
18,63044.11870927119
19,63004.5129170391
20,63005.40343373237
21,63557.838065197066
22,63558.90074972982
23,63558.86499398209
