,Hypervolume
0,0.0
1,0.0
2,0.0
3,30602.100291156843
4,44074.61346421031
5,44467.51374959121
6,44084.13274588082
7,44083.72108323439
8,54562.51190513265
9,54823.37036040961
10,57376.95836190715
11,57592.875775046734
12,57563.25849501352
13,57557.184398833546
14,57557.48654588833
15,57558.63043101842
16,58484.24331397335
17,58489.104811900135
18,60432.83394004437
19,64070.35393673877
20,64283.54672846631
21,63195.544333265876
22,64319.069248815744
23,64282.43803461335
