,Hypervolume
0,0.0
1,31984.012837036647
2,33636.30928647865
3,46971.90461898694
4,47889.562497530074
5,48762.29576409324
6,48763.544052370424
7,49396.87195451366
8,49464.14244041592
9,50213.1502624711
10,51473.315775708645
11,51699.72560029682
12,51699.727282214226
13,52840.5319311402
14,52838.1334476761
15,52838.1392671637
16,54531.63501035316
17,54531.63879408584
18,54529.76350159879
19,56214.76924796894
20,56120.22292788084
21,56164.59402666503
22,57614.89602684793
23,56927.4392763195
