,Utility,Utility_sampled,Best_Utility,w0,w1
0,-1.0003210478703655,-1.545588051432983,-0.8709025546466902,0.2544015113621387,0.7455984886378614
1,-1.2192536712066337,-1.545588051432983,-0.8709025546466902,0.2544015113621387,0.7455984886378614
2,-1.2184534014385298,-1.545588051432983,-0.8709025546466902,0.2544015113621387,0.7455984886378614
3,-1.4012150748921377,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
4,-1.3292004007394465,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
5,-1.4920946425563513,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
6,-1.2961254138257212,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
7,-1.2982546756134157,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
8,-1.2980226824499934,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
9,-1.3016673223032178,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
10,-1.3041609018807303,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
11,-1.2974978851258778,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
12,-1.178418901134056,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
13,-1.1792528993920655,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
14,-1.1754069623666732,-1.1680560083468565,-0.8709025546466902,0.2544015113621387,0.7455984886378614
15,-1.0303854354316437,-1.0576426190605897,-0.8709025546466902,0.2544015113621387,0.7455984886378614
16,-1.0302561961999641,-1.0576426190605897,-0.8709025546466902,0.2544015113621387,0.7455984886378614
17,-1.0322415790815362,-1.0576426190605897,-0.8709025546466902,0.2544015113621387,0.7455984886378614
18,-1.0083567125417263,-0.9752023075505197,-0.8709025546466902,0.2544015113621387,0.7455984886378614
19,-1.0658140478628155,-0.9752023075505197,-0.8709025546466902,0.2544015113621387,0.7455984886378614
20,-1.0683708325618302,-0.9752023075505197,-0.8709025546466902,0.2544015113621387,0.7455984886378614
21,-0.9468782649316005,-0.9752023075505197,-0.8709025546466902,0.2544015113621387,0.7455984886378614
22,-0.9145136113109139,-0.9752023075505197,-0.8709025546466902,0.2544015113621387,0.7455984886378614
23,-0.9148500173226342,-0.9752023075505197,-0.8709025546466902,0.2544015113621387,0.7455984886378614
24,-0.9348268082644174,-0.9752023075505197,-0.8709025546466902,0.2544015113621387,0.7455984886378614
25,-0.9413983481904123,-0.9752023075505197,-0.8709025546466902,0.2544015113621387,0.7455984886378614
26,-0.9417987422656279,-0.9752023075505197,-0.8709025546466902,0.2544015113621387,0.7455984886378614
