,Utility_sampled,Utility,Best_Utility
0,-1.184515597865243,-3.3879552180134986,-0.45807457731387613
1,-1.184515597865243,-1.7022593131822417,-0.45807457731387613
2,-1.184515597865243,-3.328112128857107,-0.45807457731387613
