,Utility,Utility_sampled,w0,w1
0,1.146552802994763,1.1233082538533088,0.8470124660378928,0.15298753396210726
1,1.1466639939597374,1.1233082538533088,0.8470124660378928,0.15298753396210726
2,1.1469301786565094,1.1233082538533088,0.8470124660378928,0.15298753396210726
3,1.2374046739896496,1.2390182253519795,0.8470124660378928,0.15298753396210726
4,1.2374028331955205,1.2390182253519795,0.8470124660378928,0.15298753396210726
5,1.215796003669055,1.2390182253519795,0.8470124660378928,0.15298753396210726
6,0.8306246628022415,1.2390182253519795,0.8470124660378928,0.15298753396210726
7,1.297163953266926,1.2743834749594247,0.8470124660378928,0.15298753396210726
8,1.3051105238154157,1.2743834749594247,0.8470124660378928,0.15298753396210726
9,1.3191289684815533,1.3405945315577892,0.8470124660378928,0.15298753396210726
10,1.320474621937496,1.3405945315577892,0.8470124660378928,0.15298753396210726
11,1.3204806996024132,1.3405945315577892,0.8470124660378928,0.15298753396210726
12,1.3647948750529766,1.3405945315577892,0.8470124660378928,0.15298753396210726
13,1.3433316206099855,1.3405945315577892,0.8470124660378928,0.15298753396210726
14,1.4031283429642396,1.3912179539148026,0.8470124660378928,0.15298753396210726
15,1.4043053998839805,1.3912179539148026,0.8470124660378928,0.15298753396210726
16,1.4099389271249112,1.3912179539148026,0.8470124660378928,0.15298753396210726
17,1.4111092683699051,1.3912179539148026,0.8470124660378928,0.15298753396210726
18,1.4117360710268683,1.3912179539148026,0.8470124660378928,0.15298753396210726
19,1.1435270434346518,1.3912179539148026,0.8470124660378928,0.15298753396210726
20,1.415226944039511,1.3912179539148026,0.8470124660378928,0.15298753396210726
21,0.8675884562762048,1.3912179539148026,0.8470124660378928,0.15298753396210726
22,1.4157665494479872,1.3912179539148026,0.8470124660378928,0.15298753396210726
23,1.1863989367428884,1.3912179539148026,0.8470124660378928,0.15298753396210726
