,Utility,Utility_sampled,w0,w1
0,0.8193583014651284,0.7237617179966733,0.9055273000019451,0.09447269999805481
1,0.8309477834545016,0.7456131813092763,0.9055273000019451,0.09447269999805481
2,0.8314859558323333,0.7456131813092763,0.9055273000019451,0.09447269999805481
3,0.8479160616845371,0.7488289989463213,0.9055273000019451,0.09447269999805481
4,0.8500139651704293,0.7488289989463213,0.9055273000019451,0.09447269999805481
5,0.8546364972493552,0.7488289989463213,0.9055273000019451,0.09447269999805481
6,0.8548938890009536,0.7488289989463213,0.9055273000019451,0.09447269999805481
7,0.8637472708827867,0.7488289989463213,0.9055273000019451,0.09447269999805481
8,0.869938295353405,0.7488289989463213,0.9055273000019451,0.09447269999805481
9,0.8733241492138697,0.7488289989463213,0.9055273000019451,0.09447269999805481
10,0.8783176121421332,0.7488289989463213,0.9055273000019451,0.09447269999805481
11,0.703994845211416,0.7488289989463213,0.9055273000019451,0.09447269999805481
12,0.70774302589581,0.7488289989463213,0.9055273000019451,0.09447269999805481
13,0.705542824707748,0.7488289989463213,0.9055273000019451,0.09447269999805481
14,0.7026306575358977,0.7488289989463213,0.9055273000019451,0.09447269999805481
15,0.6992600065463341,0.8561964113917379,0.9055273000019451,0.09447269999805481
16,0.6955472130958542,0.8561964113917379,0.9055273000019451,0.09447269999805481
17,0.6922221345820836,0.8561964113917379,0.9055273000019451,0.09447269999805481
18,0.6884259242218154,0.8632749426053503,0.9055273000019451,0.09447269999805481
19,0.6848698414145734,0.8632749426053503,0.9055273000019451,0.09447269999805481
20,0.9690993273491597,0.8632749426053503,0.9055273000019451,0.09447269999805481
21,0.9326641900263098,0.8632749426053503,0.9055273000019451,0.09447269999805481
22,0.6781183151829449,0.8632749426053503,0.9055273000019451,0.09447269999805481
23,0.6746062495157381,0.8632749426053503,0.9055273000019451,0.09447269999805481
