,Utility,Utility_sampled,w0,w1
0,1.0967093731754252,1.3465361903505766,0.8472026960159116,0.15279730398408845
1,1.2260111580196984,1.3465361903505766,0.8472026960159116,0.15279730398408845
2,1.3465442738988394,1.3465361903505766,0.8472026960159116,0.15279730398408845
3,1.3464104134606352,1.3465361903505766,0.8472026960159116,0.15279730398408845
4,1.2222131286229083,1.3465361903505766,0.8472026960159116,0.15279730398408845
5,1.3459949100314397,1.3465361903505766,0.8472026960159116,0.15279730398408845
6,1.3444581572337964,1.3465361903505766,0.8472026960159116,0.15279730398408845
7,1.3110353335625313,1.3465361903505766,0.8472026960159116,0.15279730398408845
8,1.3025978510324374,1.3465361903505766,0.8472026960159116,0.15279730398408845
9,1.3042268301721929,1.3465361903505766,0.8472026960159116,0.15279730398408845
10,1.3042909788608954,1.3465361903505766,0.8472026960159116,0.15279730398408845
11,1.3043012249808363,1.3465361903505766,0.8472026960159116,0.15279730398408845
12,1.3043176217925803,1.3465361903505766,0.8472026960159116,0.15279730398408845
13,1.30982066546247,1.3465361903505766,0.8472026960159116,0.15279730398408845
14,1.3401642661555204,1.3465361903505766,0.8472026960159116,0.15279730398408845
15,1.3404050046074458,1.3465361903505766,0.8472026960159116,0.15279730398408845
16,1.339437582794245,1.3465361903505766,0.8472026960159116,0.15279730398408845
17,0.8055852157819992,1.3465361903505766,0.8472026960159116,0.15279730398408845
18,1.331472836008671,1.3465361903505766,0.8472026960159116,0.15279730398408845
19,0.7974037561925031,1.420468943811084,0.8472026960159116,0.15279730398408845
20,1.4145262218042198,1.420468943811084,0.8472026960159116,0.15279730398408845
21,1.4146316232455378,1.420468943811084,0.8472026960159116,0.15279730398408845
22,1.414633671133354,1.420468943811084,0.8472026960159116,0.15279730398408845
23,1.3486434122332789,1.420468943811084,0.8472026960159116,0.15279730398408845
