,Utility_sampled,Utility,Best_Utility
0,3.262931016512791e-05,3.235031821394486e-05,7.877067964281817e-05
1,2.18091606655028e-05,5.0793253910349824e-05,7.877067964281817e-05
2,3.262931016512791e-05,7.039566028190903e-05,7.877067964281817e-05
3,5.277278170623578e-05,5.277278170623578e-05,7.877067964281817e-05
4,5.277278170623578e-05,5.0598153664209e-05,7.877067964281817e-05
5,5.277278170623578e-05,3.870910194077556e-05,7.877067964281817e-05
6,5.277278170623578e-05,3.313749102908226e-05,7.877067964281817e-05
7,5.277278170623578e-05,2.9143301428771793e-05,7.877067964281817e-05
8,5.0598153664209e-05,3.475055819708944e-05,7.877067964281817e-05
9,5.277278170623578e-05,6.282902712578159e-05,7.877067964281817e-05
10,5.277278170623578e-05,5.0400842911541305e-05,7.877067964281817e-05
11,3.475055819708944e-05,6.551725382213203e-05,7.877067964281817e-05
12,5.277278170623578e-05,7.654448546236928e-05,7.877067964281817e-05
13,5.0598153664209e-05,1.6902299877022267e-05,7.877067964281817e-05
14,5.277278170623578e-05,5.038142001661278e-05,7.877067964281817e-05
15,3.475055819708944e-05,2.0048436175526807e-05,7.877067964281817e-05
16,3.475055819708944e-05,4.5855884617489796e-05,7.877067964281817e-05
17,5.0598153664209e-05,1.810723609547642e-05,7.877067964281817e-05
18,4.425957599832658e-05,4.425957599832658e-05,7.877067964281817e-05
19,4.425957599832658e-05,7.931484985822758e-06,7.877067964281817e-05
20,4.425957599832658e-05,5.939727158734709e-05,7.877067964281817e-05
21,4.425957599832658e-05,3.176158657881998e-05,7.877067964281817e-05
22,4.425957599832658e-05,1.9563102502166086e-05,7.877067964281817e-05
23,4.425957599832658e-05,1.901483244924021e-05,7.877067964281817e-05
24,4.425957599832658e-05,3.964417543198066e-05,7.877067964281817e-05
25,5.277278170623578e-05,1.5153289794392595e-05,7.877067964281817e-05
26,4.425957599832658e-05,7.272212684320972e-05,7.877067964281817e-05
27,4.425957599832658e-05,1.1587795768603633e-05,7.877067964281817e-05
28,4.425957599832658e-05,5.906947224684676e-05,7.877067964281817e-05
29,4.425957599832658e-05,5.8382499616533364e-05,7.877067964281817e-05
30,4.425957599832658e-05,5.78584186394428e-05,7.877067964281817e-05
31,5.277278170623578e-05,6.8401697283721e-05,7.877067964281817e-05
32,4.6956103145815e-05,4.6956103145815e-05,7.877067964281817e-05
33,4.6956103145815e-05,2.281516240805673e-05,7.877067964281817e-05
34,4.425957599832658e-05,4.928398798701288e-05,7.877067964281817e-05
35,3.475055819708944e-05,2.9673432727924293e-05,7.877067964281817e-05
36,5.0598153664209e-05,4.249340060827453e-05,7.877067964281817e-05
37,5.277278170623578e-05,6.551183591317797e-05,7.877067964281817e-05
38,4.425957599832658e-05,9.614732460665196e-06,7.877067964281817e-05
39,4.425957599832658e-05,5.3732485765775504e-05,7.877067964281817e-05
40,4.425957599832658e-05,4.108696807676993e-05,7.877067964281817e-05
41,5.277278170623578e-05,6.397783394826753e-05,7.877067964281817e-05
42,4.425957599832658e-05,1.940953276196906e-05,7.877067964281817e-05
43,4.249340060827453e-05,2.4434733228300972e-05,7.877067964281817e-05
