,Utility_sampled,Utility,Best_Utility
0,-1.0183053543334923,-1.7497427576421234,-0.4478979306938326
1,-1.0183053543334923,-3.482460081157042,-0.4478979306938326
2,-1.0183053543334923,-3.4209477069638403,-0.4478979306938326
3,-1.0183053543334923,-3.2964364239194643,-0.4478979306938326
4,-0.80460796306471,-0.80460796306471,-0.4478979306938326
5,-0.80460796306471,-0.9441830723174721,-0.4478979306938326
6,-0.80460796306471,-1.2311707100642537,-0.4478979306938326
7,-0.80460796306471,-0.9651489911499498,-0.4478979306938326
8,-0.4801654042471989,-0.4801654042471989,-0.4478979306938326
9,-0.4801654042471989,-0.9882779692739349,-0.4478979306938326
10,-0.4801654042471989,-1.4538726245993683,-0.4478979306938326
11,-0.4801654042471989,-0.5644757235972131,-0.4478979306938326
12,-0.4801654042471989,-0.5060782538681244,-0.4478979306938326
13,-0.47409912772954305,-0.47409912772954305,-0.4478979306938326
14,-0.47409912772954305,-0.4738886088629242,-0.4478979306938326
15,-0.4630335866643943,-0.4630335866643943,-0.4478979306938326
16,-0.4630335866643943,-4.980703800875473,-0.4478979306938326
17,-0.4630335866643943,-2.7291161432872406,-0.4478979306938326
18,-0.4630335866643943,-1.0168485043172408,-0.4478979306938326
19,-0.4630335866643943,-1.3880126082242907,-0.4478979306938326
