,Utility_sampled,Utility,Best_Utility
0,-2.6377478704840827,-4.75087836115571,-0.1320379620109417
1,-0.7893625014987709,-0.7893625014987709,-0.1320379620109417
2,-0.7893625014987709,-4.836304340308475,-0.1320379620109417
3,-0.7893625014987709,-4.39160488103382,-0.1320379620109417
4,-0.7893625014987709,-1.8169127524633562,-0.1320379620109417
5,-0.6953989085203269,-0.6953989085203269,-0.1320379620109417
6,-0.44404485522217285,-0.44404485522217285,-0.1320379620109417
7,-0.44404485522217285,-0.6149074021161098,-0.1320379620109417
8,-0.44404485522217285,-1.9621330666684789,-0.1320379620109417
9,-0.44404485522217285,-3.8061392811803865,-0.1320379620109417
10,-0.44404485522217285,-0.5259823496072059,-0.1320379620109417
11,-0.44404485522217285,-0.20492889676580112,-0.1320379620109417
12,-0.44404485522217285,-0.5058152061665095,-0.1320379620109417
13,-0.15331696214337162,-0.15331696214337162,-0.1320379620109417
14,-0.15331696214337162,-0.17446894273595187,-0.1320379620109417
15,-0.19601387744302676,-0.19601387744302676,-0.1320379620109417
16,-0.19601387744302676,-0.1989240548255877,-0.1320379620109417
17,-0.19601387744302676,-0.20059870020179468,-0.1320379620109417
18,-0.19601387744302676,-1.3538857671635514,-0.1320379620109417
19,-0.19601387744302676,-0.9950582125181425,-0.1320379620109417
