,Utility_sampled,Utility,Best_Utility
0,-0.9927364966293857,-2.0048140903829323,-0.482979453255087
1,-0.9927364966293857,-3.046436066132661,-0.482979453255087
2,-0.9927364966293857,-1.2354393689035104,-0.482979453255087
3,-0.9927364966293857,-3.085091367785843,-0.482979453255087
4,-0.9927364966293857,-1.5386313886355667,-0.482979453255087
5,-1.0895626331722827,-1.0895626331722827,-0.482979453255087
6,-1.0895626331722827,-1.6008189136140656,-0.482979453255087
7,-1.0895626331722827,-1.482582897484244,-0.482979453255087
8,-0.9436896101372498,-0.9436896101372498,-0.482979453255087
9,-0.9436896101372498,-1.2522955047143547,-0.482979453255087
10,-0.9436896101372498,-0.9619823586625276,-0.482979453255087
11,-0.9436896101372498,-0.8259550781252651,-0.482979453255087
12,-0.9436896101372498,-0.6883327051008153,-0.482979453255087
13,-0.5811216738164398,-0.5811216738164398,-0.482979453255087
14,-0.5811216738164398,-0.5888477214046123,-0.482979453255087
15,-0.9436896101372498,-2.01263872927697,-0.482979453255087
16,-0.9436896101372498,-1.3539275731747868,-0.482979453255087
17,-0.5811216738164398,-1.5111291883388143,-0.482979453255087
18,-0.9436896101372498,-1.6492003234890091,-0.482979453255087
19,-0.5811216738164398,-1.045494350877833,-0.482979453255087
20,-0.5915536192541571,-0.5915536192541571,-0.482979453255087
21,-0.9436896101372498,-0.6086134119294241,-0.482979453255087
22,-0.6086134119294241,-2.722490970780426,-0.482979453255087
23,-0.5811216738164398,-1.3824829247859467,-0.482979453255087
24,-0.6086134119294241,-1.7666246377979984,-0.482979453255087
25,-0.9436896101372498,-0.6338651316602762,-0.482979453255087
26,-0.6338651316602762,-1.5380371633461571,-0.482979453255087
27,-0.6338651316602762,-0.5894252927358463,-0.482979453255087
28,-0.5894252927358463,-2.9805981101500816,-0.482979453255087
29,-0.6338651316602762,-2.4779757092255683,-0.482979453255087
30,-0.6338651316602762,-1.0914210090475769,-0.482979453255087
31,-0.5894252927358463,-2.6118001479429918,-0.482979453255087
32,-0.5894252927358463,-0.718495877005894,-0.482979453255087
33,-0.6338651316602762,-0.9053070130531513,-0.482979453255087
34,-0.6338651316602762,-2.7262433938074095,-0.482979453255087
35,-0.6086134119294241,-2.3515283313049338,-0.482979453255087
36,-0.6338651316602762,-0.7499285554308419,-0.482979453255087
37,-0.6338651316602762,-0.6888499307496878,-0.482979453255087
38,-0.6338651316602762,-0.8686668218226493,-0.482979453255087
39,-0.5894252927358463,-0.7264715990373456,-0.482979453255087
40,-0.6338651316602762,-1.251649888112704,-0.482979453255087
41,-0.6338651316602762,-0.9219018470291398,-0.482979453255087
42,-0.5894252927358463,-4.78876994489751,-0.482979453255087
43,-0.6338651316602762,-1.546412550784737,-0.482979453255087
44,-0.5894252927358463,-3.0531292486095136,-0.482979453255087
45,-0.6338651316602762,-3.0305979090776507,-0.482979453255087
46,-0.6338651316602762,-0.7849494177988319,-0.482979453255087
47,-0.6338651316602762,-1.0692982474389205,-0.482979453255087
48,-0.5894252927358463,-1.1403349903809585,-0.482979453255087
49,-0.6741042529283818,-0.6741042529283818,-0.482979453255087
50,-0.6741042529283818,-0.7119108409536928,-0.482979453255087
