,Utility,Utility_sampled,Best_Utility
0,-3.0305979090776507,-0.9927364966293857,-0.48297895120274204
1,-3.085091367785843,-0.9927364966293857,-0.48297895120274204
2,-2.0048140903829323,-0.9927364966293857,-0.48297895120274204
3,-2.0398064384599865,-0.9927364966293857,-0.48297895120274204
4,-1.0021103887731704,-0.9927364966293857,-0.48297895120274204
5,-1.9661778613223437,-0.9927364966293857,-0.48297895120274204
6,-3.0874158084737124,-0.9927364966293857,-0.48297895120274204
7,-0.9665734062980376,-0.9665734062980376,-0.48297895120274204
8,-1.7291011664326081,-0.9665734062980376,-0.48297895120274204
9,-1.372484760287938,-0.9665734062980376,-0.48297895120274204
10,-0.5805129696725011,-0.5805129696725011,-0.48297895120274204
11,-2.2256142424491134,-0.5805129696725011,-0.48297895120274204
12,-1.251649888112704,-0.5805129696725011,-0.48297895120274204
13,-0.5500053818716034,-0.5500053818716034,-0.48297895120274204
14,-1.431386950787062,-0.5500053818716034,-0.48297895120274204
15,-0.7559197114753844,-0.5500053818716034,-0.48297895120274204
16,-1.5687282002968408,-0.5500053818716034,-0.48297895120274204
17,-0.8650902783168614,-0.5500053818716034,-0.48297895120274204
18,-0.7866305158570934,-0.5500053818716034,-0.48297895120274204
19,-4.718035327736007,-0.5500053818716034,-0.48297895120274204
20,-1.659562337836622,-0.5500053818716034,-0.48297895120274204
21,-2.4840913476714874,-0.5500053818716034,-0.48297895120274204
22,-1.0818142057873197,-0.5500053818716034,-0.48297895120274204
23,-3.0290683883993226,-0.5500053818716034,-0.48297895120274204
24,-2.3458292239792766,-0.5500053818716034,-0.48297895120274204
25,-1.8377362505541701,-0.5500053818716034,-0.48297895120274204
26,-1.1024411521934971,-0.5500053818716034,-0.48297895120274204
27,-2.8812493144128974,-0.5500053818716034,-0.48297895120274204
28,-2.715703036311883,-0.5500053818716034,-0.48297895120274204
29,-1.169623394106815,-0.5500053818716034,-0.48297895120274204
30,-1.5416527769490367,-0.5500053818716034,-0.48297895120274204
31,-1.182293170139034,-0.5500053818716034,-0.48297895120274204
32,-0.9309720682520599,-0.5500053818716034,-0.48297895120274204
33,-0.6712687325364093,-0.5500053818716034,-0.48297895120274204
34,-0.7078649906522902,-0.5500053818716034,-0.48297895120274204
35,-2.828515985085542,-0.5500053818716034,-0.48297895120274204
36,-1.7191339757421282,-0.5500053818716034,-0.48297895120274204
37,-1.0886554961283728,-0.5500053818716034,-0.48297895120274204
38,-1.8243949390184167,-0.5500053818716034,-0.48297895120274204
39,-0.6016427551361844,-0.5500053818716034,-0.48297895120274204
40,-0.6173516202725514,-0.5500053818716034,-0.48297895120274204
41,-0.9303593564229842,-0.5500053818716034,-0.48297895120274204
42,-0.614738510809798,-0.5500053818716034,-0.48297895120274204
43,-0.603388211020962,-0.5500053818716034,-0.48297895120274204
44,-2.060936057938774,-0.5500053818716034,-0.48297895120274204
45,-0.6992950977777093,-0.5500053818716034,-0.48297895120274204
46,-1.0804731311120266,-0.5500053818716034,-0.48297895120274204
47,-1.3771916483768087,-0.5500053818716034,-0.48297895120274204
48,-0.778621645639211,-0.5500053818716034,-0.48297895120274204
49,-0.6693192266507689,-0.5500053818716034,-0.48297895120274204
50,-1.457659794221778,-0.5500053818716034,-0.48297895120274204
51,-0.6793522146931255,-0.5500053818716034,-0.48297895120274204
52,-1.0105932812372396,-0.5500053818716034,-0.48297895120274204
53,-1.4841447504854006,-0.5500053818716034,-0.48297895120274204
54,-0.7359323286230826,-0.5500053818716034,-0.48297895120274204
55,-1.6552870421170012,-0.5500053818716034,-0.48297895120274204
56,-2.1267871940111585,-0.5500053818716034,-0.48297895120274204
57,-0.6988009317758851,-0.5500053818716034,-0.48297895120274204
58,-1.1220914203199093,-0.5500053818716034,-0.48297895120274204
59,-0.7219962626437307,-0.5500053818716034,-0.48297895120274204
60,-1.1896127938908745,-0.5500053818716034,-0.48297895120274204
61,-1.157535571448332,-0.5500053818716034,-0.48297895120274204
62,-0.5080884956431876,-0.5080884956431876,-0.48297895120274204
63,-0.8089187638724937,-0.5080884956431876,-0.48297895120274204
64,-1.9974742019297524,-0.5080884956431876,-0.48297895120274204
65,-2.4633764725420795,-0.5080884956431876,-0.48297895120274204
66,-2.141045344414218,-0.5080884956431876,-0.48297895120274204
67,-0.5129828383897734,-0.5080884956431876,-0.48297895120274204
68,-1.2476409076340496,-0.5080884956431876,-0.48297895120274204
69,-1.2786205941106854,-0.5080884956431876,-0.48297895120274204
70,-0.6782511002826462,-0.5080884956431876,-0.48297895120274204
71,-0.5674586604398162,-0.5080884956431876,-0.48297895120274204
72,-1.2894086899473414,-0.5080884956431876,-0.48297895120274204
73,-2.52114455247258,-0.5080884956431876,-0.48297895120274204
74,-1.4113440056545414,-0.5080884956431876,-0.48297895120274204
75,-2.3845385155848575,-0.5080884956431876,-0.48297895120274204
76,-0.7506246802577966,-0.5080884956431876,-0.48297895120274204
77,-0.5465267310527929,-0.5080884956431876,-0.48297895120274204
78,-0.9821013511914862,-0.5080884956431876,-0.48297895120274204
79,-0.5505271505360885,-0.5080884956431876,-0.48297895120274204
80,-0.8177663440629245,-0.5080884956431876,-0.48297895120274204
81,-0.8723235666511611,-0.5080884956431876,-0.48297895120274204
82,-2.7262847846749607,-0.5080884956431876,-0.48297895120274204
83,-0.530040087325816,-0.5080884956431876,-0.48297895120274204
84,-0.5496924651089642,-0.5080884956431876,-0.48297895120274204
85,-2.1862233546307035,-0.5080884956431876,-0.48297895120274204
86,-0.5769736043637391,-0.5080884956431876,-0.48297895120274204
87,-1.3142953106324102,-0.5080884956431876,-0.48297895120274204
88,-2.4275939097305903,-0.5080884956431876,-0.48297895120274204
