,Utility_sampled,Utility,Best_Utility
0,-1.4563293513681594,-3.1297958526307728,-0.47594357227244344
1,-2.437174342912339,-1.6812775171758056,-0.47594357227244344
2,-2.437174342912339,-3.0694080079620343,-0.47594357227244344
3,-1.6236589624924835,-1.6236589624924835,-0.47594357227244344
4,-1.068366273814046,-1.068366273814046,-0.47594357227244344
5,-0.7455303087641342,-0.7455303087641342,-0.47594357227244344
6,-0.7455303087641342,-1.1741548962384953,-0.47594357227244344
7,-0.7455303087641342,-0.9867048087446934,-0.47594357227244344
8,-0.7455303087641342,-1.9038324595169023,-0.47594357227244344
9,-0.7455303087641342,-2.5691833152383756,-0.47594357227244344
10,-0.6675979068472806,-0.6675979068472806,-0.47594357227244344
11,-0.6675979068472806,-1.2926190627357617,-0.47594357227244344
12,-0.6675979068472806,-0.7198257280087078,-0.47594357227244344
13,-0.6675979068472806,-0.6675336321105081,-0.47594357227244344
14,-0.6675979068472806,-0.7483847666204335,-0.47594357227244344
15,-0.6675979068472806,-0.8340991877360375,-0.47594357227244344
16,-0.5982147987818762,-0.5982147987818762,-0.47594357227244344
17,-0.5982147987818762,-0.6312695525327502,-0.47594357227244344
18,-0.5982147987818762,-2.5420329211769817,-0.47594357227244344
19,-0.5982147987818762,-0.6565426244696764,-0.47594357227244344
