,Utility_sampled,Utility,Best_Utility
0,-1.7846374948913812,-4.311213374023264,-0.3013629111269517
1,-0.7029990088728604,-0.7029990088728604,-0.3013629111269517
2,-0.7029990088728604,-2.4508787388671682,-0.3013629111269517
3,-0.7029990088728604,-1.2230726091020214,-0.3013629111269517
4,-0.8864035855811009,-0.8864035855811009,-0.3013629111269517
5,-0.8864035855811009,-2.166145254230955,-0.3013629111269517
6,-0.8864035855811009,-0.8162960213207799,-0.3013629111269517
7,-0.8864035855811009,-3.843586867776867,-0.3013629111269517
8,-0.8864035855811009,-4.126252548025611,-0.3013629111269517
9,-0.8864035855811009,-3.5065714766612315,-0.3013629111269517
10,-0.8864035855811009,-0.6462181743528651,-0.3013629111269517
11,-0.8418871143490286,-0.8418871143490286,-0.3013629111269517
12,-0.8619154665770782,-0.8619154665770782,-0.3013629111269517
13,-0.8619154665770782,-1.101561856267481,-0.3013629111269517
14,-0.8619154665770782,-1.7490988414709394,-0.3013629111269517
15,-0.8619154665770782,-3.7666106012798912,-0.3013629111269517
16,-0.37585094604042224,-0.37585094604042224,-0.3013629111269517
17,-0.3645367863418065,-0.3645367863418065,-0.3013629111269517
18,-0.35508870661037484,-0.35508870661037484,-0.3013629111269517
19,-0.31322991612056433,-0.31322991612056433,-0.3013629111269517
