,Utility_sampled,Utility,Best_Utility
0,-3.5585486056936215,-2.521555988832197,-0.044749364510591874
1,-3.5585486056936215,-5.006942346193969,-0.044749364510591874
2,-3.5585486056936215,-4.69424587537562,-0.044749364510591874
3,-3.5585486056936215,-0.6912855503890367,-0.044749364510591874
4,-3.5585486056936215,-1.9312296558167246,-0.044749364510591874
5,-0.09880263145930891,-0.09880263145930891,-0.044749364510591874
6,-2.100609956665281,-2.100609956665281,-0.044749364510591874
7,-1.6418243427570727,-1.6418243427570727,-0.044749364510591874
8,-1.1301386036352172,-1.1301386036352172,-0.044749364510591874
9,-0.9824273799692651,-0.9824273799692651,-0.044749364510591874
10,-0.9824273799692651,-3.324276228906827,-0.044749364510591874
11,-0.9824273799692651,-1.3773057797370958,-0.044749364510591874
12,-0.9824273799692651,-1.3408665525332797,-0.044749364510591874
13,-0.9824273799692651,-1.0175616605575626,-0.044749364510591874
14,-0.9824273799692651,-2.5087766442725563,-0.044749364510591874
15,-0.9824273799692651,-2.036082598872781,-0.044749364510591874
16,-0.9824273799692651,-1.736995634367002,-0.044749364510591874
17,-0.9824273799692651,-1.8791820902476375,-0.044749364510591874
18,-0.9824273799692651,-2.176492897385954,-0.044749364510591874
19,-0.05650002587848673,-0.05650002587848673,-0.044749364510591874
