,Utility_sampled,Utility,Best_Utility
0,-2.616752512818203,-4.057711214116332,-0.34327312307649144
1,-2.616752512818203,-0.984168488304139,-0.34327312307649144
2,-1.3854901890355604,-1.3854901890355604,-0.34327312307649144
3,-1.3854901890355604,-4.130673291280672,-0.34327312307649144
4,-1.3854901890355604,-1.4815048426593185,-0.34327312307649144
5,-0.8656692913454436,-0.8656692913454436,-0.34327312307649144
6,-0.8656692913454436,-0.9858394163374637,-0.34327312307649144
7,-0.8656692913454436,-3.7968717755704007,-0.34327312307649144
8,-0.8656692913454436,-0.7613513871740167,-0.34327312307649144
9,-0.8656692913454436,-2.7708660895856956,-0.34327312307649144
10,-0.8656692913454436,-2.317798202376757,-0.34327312307649144
11,-0.8656692913454436,-1.0420499241521177,-0.34327312307649144
12,-0.8656692913454436,-1.1076924574686065,-0.34327312307649144
13,-0.8656692913454436,-1.6758520725991302,-0.34327312307649144
14,-0.8656692913454436,-2.0754338907462078,-0.34327312307649144
15,-0.8656692913454436,-0.5946305584890182,-0.34327312307649144
16,-0.8656692913454436,-6.400483636458732,-0.34327312307649144
17,-0.8656692913454436,-0.5217903270289205,-0.34327312307649144
18,-0.8656692913454436,-1.7424157195450445,-0.34327312307649144
19,-0.5217903270289205,-0.5730326921481229,-0.34327312307649144
