,Utility,Utility_sampled,Best_Utility
0,-1.7965404469620776,-1.4801285539254987,-0.43670378425195416
1,-1.0440117090275087,-1.0440117090275087,-0.43670378425195416
2,-1.4889778715521806,-1.0440117090275087,-0.43670378425195416
3,-0.8646901629816922,-0.8646901629816922,-0.43670378425195416
4,-2.214472372809455,-0.8646901629816922,-0.43670378425195416
5,-0.9537247811766817,-0.8646901629816922,-0.43670378425195416
6,-1.1012829004960019,-0.8646901629816922,-0.43670378425195416
7,-1.5447328369610678,-0.8646901629816922,-0.43670378425195416
8,-1.349401756318927,-0.8646901629816922,-0.43670378425195416
9,-1.8711826160869696,-0.8646901629816922,-0.43670378425195416
10,-1.4414286728943564,-0.8646901629816922,-0.43670378425195416
11,-1.157538351623813,-0.8646901629816922,-0.43670378425195416
12,-1.0746743783213906,-0.8646901629816922,-0.43670378425195416
13,-1.3520733967491776,-0.8646901629816922,-0.43670378425195416
14,-1.545571770608957,-0.8646901629816922,-0.43670378425195416
15,-1.8275763706047046,-0.8646901629816922,-0.43670378425195416
16,-1.6145430628110236,-0.8646901629816922,-0.43670378425195416
17,-1.556110138044314,-0.8646901629816922,-0.43670378425195416
18,-1.4801050288622015,-0.8646901629816922,-0.43670378425195416
19,-1.2371574307071926,-0.8646901629816922,-0.43670378425195416
20,-1.195745048104924,-0.8646901629816922,-0.43670378425195416
21,-1.5252350440231124,-0.8646901629816922,-0.43670378425195416
22,-1.3824283200293421,-0.8646901629816922,-0.43670378425195416
23,-0.8946457946647367,-0.8646901629816922,-0.43670378425195416
24,-1.2186616798978638,-0.8646901629816922,-0.43670378425195416
