,Hypervolume
0,0.0
1,18997.581940350625
2,23227.248202091763
3,22834.153302763312
4,24020.919751100377
5,25461.395266885407
6,25810.98188631862
7,27670.42563425675
8,27978.067691163702
9,33634.44069444613
10,39856.74271111952
11,47397.57155103825
12,54735.50650958938
13,58793.16429083116
14,60494.32463484412
15,61654.052266166436
16,62402.32015638114
17,62905.4998277392
18,64575.25253254344
19,65797.01701362453
20,65835.89606035745
21,66150.24463232854
22,66117.30251642065
23,66348.98745986585
