,Hypervolume
0,0.0
1,33256.48064043192
2,35543.50451249976
3,37439.8825139657
4,46378.678097135125
5,53871.50408425281
6,58802.28731729151
7,60421.99538912066
8,61101.326992468414
9,61685.102980682714
10,62633.50958133193
11,63526.59816795816
12,63526.2178142186
13,63925.30129027221
14,65333.57406338646
15,65660.10706635899
16,66098.50397366764
17,66386.28141179556
18,66560.51977241127
19,66605.29901732405
20,66605.34662440704
21,66718.37677371048
22,66833.34214146342
23,66926.78031678413
