,Hypervolume
0,0.0
1,31425.94539803867
2,32251.146690733764
3,32398.692409366853
4,41156.016532627444
5,50397.9833280721
6,50616.56588898928
7,50617.00513940698
8,52198.54941515757
9,56562.45065038504
10,57250.4971411284
11,57514.22550908697
12,61240.02504772748
13,61775.9366490812
14,61782.01076284073
15,62019.25821150524
16,63592.29460777917
17,64257.14145845457
18,65821.98697957973
19,66154.95811832807
20,66280.04616888378
21,66437.96797776526
22,66551.99020279935
23,66640.56458570759
