,Utility_sampled,Utility,Best_Utility
0,-1.049123976424184,-1.049123976424184,-0.8656393011440136
1,-1.0087798852349266,-1.0087798852349266,-0.8656393011440136
2,-1.0087798852349266,-1.993285700038193,-0.8656393011440136
3,-0.9983890490156251,-0.9983890490156251,-0.8656393011440136
4,-0.978268410968373,-0.978268410968373,-0.8656393011440136
5,-0.978268410968373,-0.9907207435371664,-0.8656393011440136
6,-0.978268410968373,-1.1820257704387864,-0.8656393011440136
7,-0.978268410968373,-1.3560508488828327,-0.8656393011440136
8,-0.978268410968373,-1.0848686640268972,-0.8656393011440136
9,-0.8769721962220893,-0.8769721962220893,-0.8656393011440136
10,-0.8769721962220893,-0.9306294792894803,-0.8656393011440136
11,-0.8769721962220893,-0.9702113772822034,-0.8656393011440136
12,-0.8769721962220893,-1.0485873145416527,-0.8656393011440136
13,-0.8769721962220893,-1.1249326200005074,-0.8656393011440136
14,-0.8769721962220893,-1.360160450848687,-0.8656393011440136
15,-0.8769721962220893,-1.0712600575724396,-0.8656393011440136
16,-0.8769721962220893,-1.6075624488651425,-0.8656393011440136
17,-0.8769721962220893,-1.318745013567019,-0.8656393011440136
18,-0.8769721962220893,-0.9639648699371063,-0.8656393011440136
19,-0.8769721962220893,-1.3317113418006516,-0.8656393011440136
20,-0.8769721962220893,-0.9638478717931935,-0.8656393011440136
21,-0.8769721962220893,-0.9322117599265012,-0.8656393011440136
22,-0.8769721962220893,-4.336454433713413,-0.8656393011440136
23,-0.8769721962220893,-1.4374820850498893,-0.8656393011440136
24,-0.8769721962220893,-2.0650213681656604,-0.8656393011440136
25,-0.8769721962220893,-1.01306699464187,-0.8656393011440136
26,-0.8769721962220893,-0.8986829646849135,-0.8656393011440136
27,-0.8769721962220893,-2.496873883521353,-0.8656393011440136
28,-0.8769721962220893,-1.0247290673028258,-0.8656393011440136
29,-0.8769721962220893,-1.018160910945934,-0.8656393011440136
30,-0.8769721962220893,-1.350575339148801,-0.8656393011440136
31,-0.8769721962220893,-0.9621115868270147,-0.8656393011440136
32,-0.8769721962220893,-1.4843825999263867,-0.8656393011440136
33,-0.8387262133231099,-0.8387262133231099,-0.8656393011440136
34,-0.8387262133231099,-1.017866968282121,-0.8656393011440136
