,Utility,Utility_sampled,w0,w1
0,175.18806353720544,0.0,0.32718470976908715,0.6728152902309128
1,196.37791787089188,180.58035867683952,0.32718470976908715,0.6728152902309128
2,196.37710700096648,180.58035867683952,0.32718470976908715,0.6728152902309128
3,196.37732061017255,180.58035867683952,0.32718470976908715,0.6728152902309128
4,215.41093163824704,204.1941916760854,0.32718470976908715,0.6728152902309128
5,216.12086273898976,204.1941916760854,0.32718470976908715,0.6728152902309128
6,216.6402209873614,204.1941916760854,0.32718470976908715,0.6728152902309128
7,216.68955311273874,204.1941916760854,0.32718470976908715,0.6728152902309128
8,225.4186359076469,205.8798383655978,0.32718470976908715,0.6728152902309128
9,225.22762007842454,205.8798383655978,0.32718470976908715,0.6728152902309128
10,225.24608233445483,205.8798383655978,0.32718470976908715,0.6728152902309128
11,231.4817895513917,227.4746658922699,0.32718470976908715,0.6728152902309128
12,231.51330059360342,227.4746658922699,0.32718470976908715,0.6728152902309128
13,236.4797322489625,227.4746658922699,0.32718470976908715,0.6728152902309128
14,236.9887234284223,227.4746658922699,0.32718470976908715,0.6728152902309128
15,236.9888164439561,227.4746658922699,0.32718470976908715,0.6728152902309128
16,239.03852475076695,238.53354238500722,0.32718470976908715,0.6728152902309128
17,239.04856549468116,238.53354238500722,0.32718470976908715,0.6728152902309128
18,239.04859341821202,238.53354238500722,0.32718470976908715,0.6728152902309128
19,239.15881115790413,238.53354238500722,0.32718470976908715,0.6728152902309128
20,239.0664821941527,238.53354238500722,0.32718470976908715,0.6728152902309128
21,239.14328402542964,238.53354238500722,0.32718470976908715,0.6728152902309128
22,239.14846415477646,238.53354238500722,0.32718470976908715,0.6728152902309128
23,239.1497123619394,238.53354238500722,0.32718470976908715,0.6728152902309128
