,Utility_sampled,Utility,Best_Utility
0,-1.9269589724471343,-1.9269589724471343,-0.16641746841531527
1,-1.9269589724471343,-3.1199933172485936,-0.16641746841531527
2,-0.27311165940220683,-0.27311165940220683,-0.16641746841531527
3,-0.27311165940220683,-0.9881617314189747,-0.16641746841531527
4,-0.27311165940220683,-0.7433215180837623,-0.16641746841531527
5,-0.27311165940220683,-3.877385390352868,-0.16641746841531527
6,-0.27311165940220683,-0.2756934333254159,-0.16641746841531527
7,-0.27311165940220683,-0.27400153769230234,-0.16641746841531527
8,-0.27311165940220683,-0.5541684508180563,-0.16641746841531527
9,-0.27311165940220683,-0.6966749381589034,-0.16641746841531527
10,-0.27311165940220683,-0.7650281808408809,-0.16641746841531527
11,-0.27311165940220683,-0.7746932521019494,-0.16641746841531527
12,-0.3821927878594486,-0.3821927878594486,-0.16641746841531527
13,-0.3821927878594486,-0.7699007256358154,-0.16641746841531527
14,-0.3821927878594486,-0.371108044369871,-0.16641746841531527
15,-0.3821927878594486,-4.1659899161595355,-0.16641746841531527
16,-0.38120832107873065,-0.38120832107873065,-0.16641746841531527
17,-0.38120832107873065,-1.2988442269905982,-0.16641746841531527
18,-0.38120832107873065,-0.2695094024596418,-0.16641746841531527
19,-0.38120832107873065,-0.5822251295468158,-0.16641746841531527
